timestamp,cycle,tile_idx,col,row,x_fs,y_fs,z_fs,error_fs_x,error_fs_y,error_mag,dz_per_col,dz_per_row,dz_per_tile,af_z,af_score,event
08:28:49.865287,2,482,26,21,4337.156,325.188,168.9062,,,,0.162620,0.114904,-0.010448,,,capture
08:28:57.417013,2,483,26,20,4326.375,325.375,168.3125,,,,0.162668,0.114909,-0.010462,168.3125,97.2,periodic_af
08:28:58.080909,2,483,26,20,4326.375,325.375,168.3125,0.269,-0.197,0.334,0.162668,0.114909,-0.010462,,,landing
08:28:58.111971,2,483,26,20,4326.375,325.375,168.3125,,,,0.162668,0.114909,-0.010462,,,capture
08:28:59.057343,2,484,26,19,4316.156,325.625,168.1875,-0.575,-0.383,0.691,0.162668,0.114909,-0.010462,,,landing
08:28:59.069811,2,484,26,19,4316.156,325.625,168.1875,,,,0.162668,0.114909,-0.010462,,,capture
08:29:00.061408,2,485,26,18,4305.250,325.688,168.0625,-0.074,-0.256,0.266,0.162668,0.114909,-0.010462,,,landing
08:29:00.072863,2,485,26,18,4305.250,325.688,168.0625,,,,0.162668,0.114909,-0.010462,,,capture
08:29:07.862284,2,486,26,17,4294.656,325.875,168.2812,,,,0.162722,0.114901,-0.010478,168.2812,80.3,periodic_af
08:29:08.554010,2,486,26,17,4294.656,325.875,168.2812,-0.307,-0.460,0.553,0.162722,0.114901,-0.010478,,,landing
08:29:08.579733,2,486,26,17,4294.656,325.875,168.2812,,,,0.162722,0.114901,-0.010478,,,capture
08:29:09.558753,2,487,26,16,4283.812,325.844,168.1562,-0.255,-0.625,0.675,0.162722,0.114901,-0.010478,,,landing
08:29:09.590585,2,487,26,16,4283.812,325.844,168.1562,,,,0.162722,0.114901,-0.010478,,,capture
08:29:10.654100,2,488,26,15,4272.656,325.188,168.0312,0.243,-0.181,0.303,0.162722,0.114901,-0.010478,,,landing
08:29:10.666566,2,488,26,15,4272.656,325.188,168.0312,,,,0.162722,0.114901,-0.010478,,,capture
08:29:18.311472,2,489,26,14,4262.281,324.969,168.3125,,,,0.162784,0.114884,-0.010494,168.3125,100.3,periodic_af
08:29:18.917742,2,489,26,14,4262.281,324.969,168.3125,0.076,0.077,0.108,0.162784,0.114884,-0.010494,,,landing
08:29:18.947468,2,489,26,14,4262.281,324.969,168.3125,,,,0.162784,0.114884,-0.010494,,,capture
08:29:19.926987,2,490,26,13,4251.875,325.031,168.1875,-0.236,0.234,0.332,0.162784,0.114884,-0.010494,,,landing
08:29:19.952197,2,490,26,13,4251.875,325.031,168.1875,,,,0.162784,0.114884,-0.010494,,,capture
08:29:20.788979,2,491,26,12,4240.812,325.250,168.0625,0.174,0.274,0.325,0.162784,0.114884,-0.010494,,,landing
08:29:20.813909,2,491,26,12,4240.812,325.250,168.0625,,,,0.162784,0.114884,-0.010494,,,capture
08:29:28.695272,2,492,26,11,4229.875,325.500,167.5000,,,,0.162841,0.114866,-0.010510,167.5000,98.5,periodic_af
08:29:29.277922,2,492,26,11,4229.875,325.500,167.5312,0.710,0.122,0.720,0.162841,0.114866,-0.010510,,,landing
08:29:29.302656,2,492,26,11,4229.875,325.500,167.5312,,,,0.162841,0.114866,-0.010510,,,capture
08:29:30.256150,2,493,26,10,4219.656,325.594,167.4062,0.049,0.033,0.059,0.162841,0.114866,-0.010510,,,landing
08:29:30.267845,2,493,26,10,4219.656,325.594,167.4062,,,,0.162841,0.114866,-0.010510,,,capture
08:29:31.249557,2,494,26,9,4208.562,325.594,167.2812,0.769,0.200,0.795,0.162841,0.114866,-0.010510,,,landing
08:29:31.262615,2,494,26,9,4208.562,325.594,167.2812,,,,0.162841,0.114866,-0.010510,,,capture
08:29:38.636270,2,495,26,8,4198.688,325.750,167.1875,,,,0.162897,0.114847,-0.010525,167.1875,90.3,periodic_af
08:29:39.285890,2,495,26,8,4198.688,325.750,167.1562,0.060,0.128,0.142,0.162897,0.114847,-0.010525,,,landing
08:29:39.316222,2,495,26,8,4198.688,325.750,167.1562,,,,0.162897,0.114847,-0.010525,,,capture
08:29:40.192229,2,496,26,7,4187.938,325.844,167.0312,0.181,0.156,0.239,0.162897,0.114847,-0.010525,,,landing
08:29:40.205579,2,496,26,7,4187.938,325.844,167.0312,,,,0.162897,0.114847,-0.010525,,,capture
08:29:41.159804,2,497,26,6,4177.250,325.969,166.9062,-0.037,0.046,0.059,0.162897,0.114847,-0.010525,,,landing
08:29:41.171087,2,497,26,6,4177.250,325.969,166.9062,,,,0.162897,0.114847,-0.010525,,,capture
08:29:48.727690,2,498,26,5,4166.312,326.000,166.6562,,,,0.162947,0.114834,-0.010541,166.6562,75.7,periodic_af
08:29:49.354711,2,498,26,5,4166.312,326.000,166.6250,0.318,0.060,0.323,0.162947,0.114834,-0.010541,,,landing
08:29:49.375668,2,498,26,5,4166.312,326.000,166.6250,,,,0.162947,0.114834,-0.010541,,,capture
08:29:50.339951,2,499,26,4,4155.844,326.031,166.5000,0.332,0.220,0.398,0.162947,0.114834,-0.010541,,,landing
08:29:50.372037,2,499,26,4,4155.844,326.031,166.5000,,,,0.162947,0.114834,-0.010541,,,capture
08:29:51.347714,2,500,25,4,4156.094,340.438,166.3438,0.507,7.760,7.777,0.162947,0.114834,-0.010541,,,landing
08:29:52.192856,2,500,25,4,4156.594,348.125,166.3438,,,,0.162947,0.114834,-0.010541,,,capture
08:30:00.113500,2,501,24,4,4156.438,362.594,165.7812,,,,0.162987,0.114837,-0.010557,165.7812,72.9,periodic_af
08:30:00.754798,2,501,24,4,4156.438,362.594,165.7812,0.634,-1.089,1.260,0.162987,0.114837,-0.010557,,,landing
08:30:00.775445,2,501,24,4,4156.438,362.594,165.7812,,,,0.162987,0.114837,-0.010557,,,capture
08:30:01.844786,2,502,23,4,4157.531,375.688,165.5938,-0.435,0.042,0.437,0.162987,0.114837,-0.010557,,,landing
08:30:01.874369,2,502,23,4,4157.531,375.688,165.5938,,,,0.162987,0.114837,-0.010557,,,capture
08:30:02.960503,2,503,22,4,4157.031,390.312,165.4062,0.483,-1.126,1.226,0.162987,0.114837,-0.010557,,,landing
08:30:02.974371,2,503,22,4,4157.031,390.312,165.4062,,,,0.162987,0.114837,-0.010557,,,capture
08:30:10.589961,2,504,21,4,4157.969,403.469,165.2500,,,,0.163023,0.114856,-0.010574,165.2500,94.9,periodic_af
08:30:11.255486,2,504,21,4,4157.969,403.469,165.1875,-0.059,-0.263,0.270,0.163023,0.114856,-0.010574,,,landing
08:30:11.276209,2,504,21,4,4157.969,403.469,165.1875,,,,0.163023,0.114856,-0.010574,,,capture
08:30:12.220215,2,505,20,4,4158.375,417.969,165.0000,-0.212,-1.361,1.378,0.163023,0.114856,-0.010574,,,landing
08:30:12.245964,2,505,20,4,4158.375,417.969,165.0000,,,,0.163023,0.114856,-0.010574,,,capture
08:30:13.258062,2,506,19,4,4158.594,430.844,164.8125,-0.130,-0.123,0.179,0.163023,0.114856,-0.010574,,,landing
08:30:13.270283,2,506,19,4,4158.594,430.844,164.8125,,,,0.163023,0.114856,-0.010574,,,capture
08:30:21.201399,2,507,18,4,4158.906,445.156,164.8438,,,,0.163061,0.114885,-0.010592,164.8438,80.1,periodic_af
08:30:21.875074,2,507,18,4,4158.906,445.156,164.8438,-0.361,-0.165,0.397,0.163061,0.114885,-0.010592,,,landing
08:30:21.906264,2,507,18,4,4158.906,445.156,164.8438,,,,0.163061,0.114885,-0.010592,,,capture
08:30:23.000891,2,508,17,4,4158.469,459.656,164.6562,0.134,-0.334,0.360,0.163061,0.114885,-0.010592,,,landing
08:30:23.023406,2,508,17,4,4158.469,459.656,164.6562,,,,0.163061,0.114885,-0.010592,,,capture
08:30:24.023674,2,509,16,4,4158.531,473.406,164.5000,0.328,0.711,0.783,0.163061,0.114885,-0.010592,,,landing
08:30:24.049456,2,509,16,4,4158.531,473.406,164.5000,,,,0.163061,0.114885,-0.010592,,,capture
08:30:31.957847,2,510,15,4,4158.750,488.219,164.5938,,,,0.163105,0.114915,-0.010610,164.5938,86.9,periodic_af
08:30:32.546182,2,510,15,4,4158.750,488.219,164.5312,0.397,0.635,0.749,0.163105,0.114915,-0.010610,,,landing
08:30:32.576000,2,510,15,4,4158.750,488.219,164.5312,,,,0.163105,0.114915,-0.010610,,,capture
08:30:33.759959,2,511,14,4,4159.062,503.312,164.3438,0.370,0.236,0.439,0.163105,0.114915,-0.010610,,,landing
08:30:33.771684,2,511,14,4,4159.062,503.312,164.3438,,,,0.163105,0.114915,-0.010610,,,capture
08:30:34.791050,2,512,13,4,4159.344,517.781,164.1562,0.281,0.453,0.533,0.163105,0.114915,-0.010610,,,landing
08:30:34.801797,2,512,13,4,4159.344,517.781,164.1562,,,,0.163105,0.114915,-0.010610,,,capture
08:30:42.944262,2,513,12,4,4159.531,532.219,163.7812,,,,0.163159,0.114950,-0.010630,163.7812,86.9,periodic_af
08:30:43.571023,2,513,12,4,4159.531,532.219,163.7812,0.339,0.637,0.721,0.163159,0.114950,-0.010630,,,landing
08:30:43.606578,2,513,12,4,4159.531,532.219,163.7812,,,,0.163159,0.114950,-0.010630,,,capture
08:30:44.643616,2,514,11,4,4159.781,546.875,163.5938,0.208,0.497,0.539,0.163159,0.114950,-0.010630,,,landing
08:30:44.669294,2,514,11,4,4159.781,546.875,163.5938,,,,0.163159,0.114950,-0.010630,,,capture
08:30:45.654010,2,515,10,4,4159.906,561.281,163.4375,0.320,0.260,0.412,0.163159,0.114950,-0.010630,,,landing
08:30:45.666180,2,515,10,4,4159.906,561.281,163.4375,,,,0.163159,0.114950,-0.010630,,,capture
08:30:53.372203,2,516,9,4,4160.156,575.594,163.5000,,,,0.163226,0.114975,-0.010651,163.5000,80.7,periodic_af
08:30:53.948258,2,516,9,4,4160.156,575.594,163.4688,0.330,-0.302,0.447,0.163226,0.114975,-0.010651,,,landing
08:30:53.981304,2,516,9,4,4160.156,575.594,163.4688,,,,0.163226,0.114975,-0.010651,,,capture
08:30:54.917752,2,517,8,4,4160.406,589.312,163.2812,0.286,-0.161,0.328,0.163226,0.114975,-0.010651,,,landing
08:30:54.943904,2,517,8,4,4160.406,589.312,163.2812,,,,0.163226,0.114975,-0.010651,,,capture
08:30:56.054512,2,518,7,4,4160.594,603.188,163.0938,0.301,-0.212,0.368,0.163226,0.114975,-0.010651,,,landing
08:30:56.066337,2,518,7,4,4160.594,603.188,163.0938,,,,0.163226,0.114975,-0.010651,,,capture
08:31:03.383237,2,519,6,4,4160.812,616.844,162.8750,,,,0.163300,0.114995,-0.010673,162.8750,85.5,periodic_af
08:31:03.886664,2,519,6,4,4160.812,616.844,162.8750,0.369,-0.190,0.415,0.163300,0.114995,-0.010673,,,landing
08:31:03.902873,2,519,6,4,4160.812,616.844,162.8750,,,,0.163300,0.114995,-0.010673,,,capture
08:31:04.956354,2,520,5,4,4161.062,630.938,162.6875,0.374,-0.408,0.553,0.163300,0.114995,-0.010673,,,landing
08:31:04.970187,2,520,5,4,4161.062,630.938,162.6875,,,,0.163300,0.114995,-0.010673,,,capture
08:31:06.155510,2,521,5,5,4172.281,630.562,162.7812,-0.214,-0.403,0.457,0.163300,0.114995,-0.010673,,,landing
08:31:06.167856,2,521,5,5,4172.281,630.562,162.7812,,,,0.163300,0.114995,-0.010673,,,capture
08:31:14.057243,2,522,5,6,4182.656,630.156,162.8125,,,,0.163378,0.115010,-0.010697,162.8125,68.7,periodic_af
08:31:14.615767,2,522,5,6,4182.656,630.156,162.8125,0.055,-0.288,0.293,0.163378,0.115010,-0.010697,,,landing
08:31:14.641737,2,522,5,6,4182.656,630.156,162.8125,,,,0.163378,0.115010,-0.010697,,,capture
08:31:15.655705,2,523,5,7,4193.656,629.906,162.9062,-0.324,-0.179,0.370,0.163378,0.115010,-0.010697,,,landing
08:31:15.667720,2,523,5,7,4193.656,629.906,162.9062,,,,0.163378,0.115010,-0.010697,,,capture
08:31:16.511149,2,524,5,8,4204.062,629.750,163.0000,-0.085,-0.126,0.152,0.163378,0.115010,-0.010697,,,landing
08:31:16.536647,2,524,5,8,4204.062,629.750,163.0000,,,,0.163378,0.115010,-0.010697,,,capture
08:31:24.341263,2,525,5,9,4214.656,629.656,163.2188,,,,0.163456,0.115024,-0.010720,163.2188,87.6,periodic_af
08:31:24.909653,2,525,5,9,4214.656,629.656,163.2188,-0.100,-0.157,0.186,0.163456,0.115024,-0.010720,,,landing
08:31:24.945455,2,525,5,9,4214.656,629.656,163.2188,,,,0.163456,0.115024,-0.010720,,,capture
08:31:26.056053,2,526,5,10,4225.344,629.531,163.3125,-0.150,-0.123,0.194,0.163456,0.115024,-0.010720,,,landing
08:31:26.068221,2,526,5,10,4225.344,629.531,163.3125,,,,0.163456,0.115024,-0.010720,,,capture
08:31:27.062502,2,527,5,11,4235.500,629.438,163.4062,0.180,-0.016,0.181,0.163456,0.115024,-0.010720,,,landing
08:31:27.073509,2,527,5,11,4235.500,629.438,163.4062,,,,0.163456,0.115024,-0.010720,,,capture
08:31:34.474478,2,528,5,12,4246.094,629.469,163.8438,,,,0.163526,0.115038,-0.010743,163.8438,65.1,periodic_af
08:31:35.006132,2,528,5,12,4246.094,629.469,163.8438,0.175,-0.138,0.223,0.163526,0.115038,-0.010743,,,landing
08:31:35.035880,2,528,5,12,4246.094,629.469,163.8438,,,,0.163526,0.115038,-0.010743,,,capture
08:31:36.025599,2,529,5,13,4257.344,629.344,163.9375,-0.268,0.128,0.297,0.163526,0.115038,-0.010743,,,landing
08:31:36.051294,2,529,5,13,4257.344,629.344,163.9375,,,,0.163526,0.115038,-0.010743,,,capture
08:31:37.031573,2,530,5,14,4267.312,629.000,164.0312,0.261,0.066,0.269,0.163526,0.115038,-0.010743,,,landing
08:31:37.056342,2,530,5,14,4267.312,629.000,164.0312,,,,0.163526,0.115038,-0.010743,,,capture
08:31:44.756250,2,531,5,15,4277.844,629.094,164.0938,,,,0.163589,0.115052,-0.010764,164.0938,77.5,periodic_af
08:31:45.356547,2,531,5,15,4277.844,629.094,164.0938,0.187,-0.395,0.437,0.163589,0.115052,-0.010764,,,landing
08:31:45.375462,2,531,5,15,4277.844,629.094,164.0938,,,,0.163589,0.115052,-0.010764,,,capture
08:31:46.448593,2,532,5,16,4288.500,628.219,164.1875,0.273,0.607,0.665,0.163589,0.115052,-0.010764,,,landing
08:31:46.461480,2,532,5,16,4288.500,628.219,164.1875,,,,0.163589,0.115052,-0.010764,,,capture
08:31:47.291935,2,533,5,17,4299.031,628.844,164.2812,0.399,0.069,0.405,0.163589,0.115052,-0.010764,,,landing
08:31:47.322010,2,533,5,17,4299.031,628.844,164.2812,,,,0.163589,0.115052,-0.010764,,,capture
08:31:55.082819,2,534,5,18,4309.750,628.938,164.3438,,,,0.163651,0.115066,-0.010785,164.3438,80.4,periodic_af
08:31:55.616553,2,534,5,18,4309.750,628.938,164.3125,0.293,0.163,0.335,0.163651,0.115066,-0.010785,,,landing
08:31:55.641518,2,534,5,18,4309.750,628.938,164.3125,,,,0.163651,0.115066,-0.010785,,,capture
08:31:56.721693,2,535,5,19,4320.406,628.625,164.4062,0.103,0.070,0.125,0.163651,0.115066,-0.010785,,,landing
08:31:56.734723,2,535,5,19,4320.406,628.625,164.4062,,,,0.163651,0.115066,-0.010785,,,capture
08:31:57.791158,2,536,5,20,4331.375,628.562,164.5000,-0.189,-0.078,0.205,0.163651,0.115066,-0.010785,,,landing
08:31:57.803044,2,536,5,20,4331.375,628.562,164.5000,,,,0.163651,0.115066,-0.010785,,,capture
08:32:05.545654,2,537,5,21,4341.812,628.438,164.3438,,,,0.163720,0.115075,-0.010806,164.3438,76.3,periodic_af
08:32:06.117087,2,537,5,21,4341.812,628.438,164.3125,-0.034,-0.193,0.196,0.163720,0.115075,-0.010806,,,landing
08:32:06.151938,2,537,5,21,4341.812,628.438,164.3125,,,,0.163720,0.115075,-0.010806,,,capture
08:32:07.021310,2,538,5,22,4352.594,628.281,164.4062,-0.116,-0.154,0.193,0.163720,0.115075,-0.010806,,,landing
08:32:07.041961,2,538,5,22,4352.594,628.281,164.4062,,,,0.163720,0.115075,-0.010806,,,capture
08:32:08.057341,2,539,5,23,4363.156,628.156,164.5000,0.090,-0.159,0.183,0.163720,0.115075,-0.010806,,,landing
08:32:08.069602,2,539,5,23,4363.156,628.156,164.5000,,,,0.163720,0.115075,-0.010806,,,capture
08:32:15.809012,2,540,5,24,4374.031,628.031,164.7188,,,,0.163792,0.115078,-0.010826,164.7188,74.4,periodic_af
08:32:16.304333,2,540,5,24,4374.031,628.031,164.4062,-0.117,0.052,0.128,0.163792,0.115078,-0.010826,,,landing
08:32:16.324095,2,540,5,24,4374.031,628.031,164.4062,,,,0.163792,0.115078,-0.010826,,,capture
08:32:17.471561,2,541,5,25,4384.594,627.594,164.5000,-0.026,0.067,0.072,0.163792,0.115078,-0.010826,,,landing
08:32:17.496845,2,541,5,25,4384.594,627.594,164.5000,,,,0.163792,0.115078,-0.010826,,,capture
08:32:18.569627,2,542,6,25,4384.656,613.375,164.6562,-0.583,-6.305,6.332,0.163792,0.115078,-0.010826,,,landing
08:32:19.426216,2,542,6,25,4384.062,606.906,164.6562,,,,0.163792,0.115078,-0.010826,,,capture
08:32:27.065775,2,543,7,25,4383.375,592.406,165.0625,,,,0.163869,0.115071,-0.010848,165.0625,58.5,periodic_af
08:32:27.611850,2,543,7,25,4383.375,592.406,164.9688,0.137,0.746,0.759,0.163869,0.115071,-0.010848,,,landing
08:32:27.641843,2,543,7,25,4383.375,592.406,164.9688,,,,0.163869,0.115071,-0.010848,,,capture
08:32:28.666717,2,544,8,25,4383.094,578.312,165.1250,0.257,0.469,0.535,0.163869,0.115071,-0.010848,,,landing
08:32:28.688525,2,544,8,25,4383.094,578.312,165.1250,,,,0.163869,0.115071,-0.010848,,,capture
08:32:29.625593,2,545,9,25,4382.938,563.938,165.2812,0.155,0.851,0.865,0.163869,0.115071,-0.010848,,,landing
08:32:29.650871,2,545,9,25,4382.938,563.938,165.2812,,,,0.163869,0.115071,-0.010848,,,capture
08:32:37.050764,2,546,10,25,4382.688,550.125,165.9062,,,,0.163941,0.115067,-0.010868,165.9062,30.6,periodic_af
08:32:37.770844,2,546,10,25,4382.688,550.125,165.9062,0.107,0.622,0.631,0.163941,0.115067,-0.010868,,,landing
08:32:37.804905,2,546,10,25,4382.688,550.125,165.9062,,,,0.163941,0.115067,-0.010868,,,capture
08:32:38.866663,2,547,11,25,4382.375,535.844,166.0625,0.226,0.500,0.549,0.163941,0.115067,-0.010868,,,landing
08:32:38.880045,2,547,11,25,4382.375,535.844,166.0625,,,,0.163941,0.115067,-0.010868,,,capture
08:32:39.873770,2,548,12,25,4382.188,521.938,166.2188,0.463,0.010,0.463,0.163941,0.115067,-0.010868,,,landing
08:32:39.898867,2,548,12,25,4382.188,521.938,166.2188,,,,0.163941,0.115067,-0.010868,,,capture
08:32:47.462431,2,549,13,25,4382.750,507.438,166.6250,,,,0.164007,0.115072,-0.010887,166.6250,84.5,periodic_af
08:32:48.063388,2,549,13,25,4382.750,507.438,166.5938,-0.071,0.063,0.095,0.164007,0.115072,-0.010887,,,landing
08:32:48.081371,2,549,13,25,4382.750,507.438,166.5938,,,,0.164007,0.115072,-0.010887,,,capture
08:32:49.127430,2,550,14,25,4382.750,493.000,166.7500,-0.266,0.055,0.272,0.164007,0.115072,-0.010887,,,landing
08:32:49.149387,2,550,14,25,4382.750,493.000,166.7500,,,,0.164007,0.115072,-0.010887,,,capture
08:32:50.161258,2,551,15,25,4382.062,478.500,166.9062,0.030,-0.372,0.373,0.164007,0.115072,-0.010887,,,landing
08:32:50.173387,2,551,15,25,4382.062,478.500,166.9062,,,,0.164007,0.115072,-0.010887,,,capture
08:32:57.792204,2,552,16,25,4381.688,463.312,166.9375,,,,0.164070,0.115083,-0.010905,166.9375,91.4,periodic_af
08:32:58.289964,2,552,16,25,4381.688,463.312,167.0000,-0.330,0.248,0.413,0.164070,0.115083,-0.010905,,,landing
08:32:58.306669,2,552,16,25,4381.688,463.312,167.0000,,,,0.164070,0.115083,-0.010905,,,capture
08:32:59.348927,2,553,17,25,4380.938,448.844,167.1562,0.482,-0.054,0.485,0.164070,0.115083,-0.010905,,,landing
08:32:59.361921,2,553,17,25,4380.938,448.844,167.1562,,,,0.164070,0.115083,-0.010905,,,capture
08:33:00.343909,2,554,18,25,4381.500,434.406,167.3125,0.023,0.426,0.426,0.164070,0.115083,-0.010905,,,landing
08:33:00.371509,2,554,18,25,4381.500,434.406,167.3125,,,,0.164070,0.115083,-0.010905,,,capture
08:33:07.916634,2,555,19,25,4381.000,420.562,167.5312,,,,0.164134,0.115103,-0.010922,167.5312,101.6,periodic_af
08:33:08.582699,2,555,19,25,4381.000,420.562,167.7188,-0.112,0.303,0.323,0.164134,0.115103,-0.010922,,,landing
08:33:08.612940,2,555,19,25,4381.000,420.562,167.7188,,,,0.164134,0.115103,-0.010922,,,capture
08:33:09.656830,2,556,20,25,4380.969,406.062,167.8750,-0.351,1.118,1.172,0.164134,0.115103,-0.010922,,,landing
08:33:09.669057,2,556,20,25,4380.969,406.062,167.8750,,,,0.164134,0.115103,-0.010922,,,capture
08:33:10.669663,2,557,21,25,4380.719,392.594,168.0312,-0.142,0.962,0.973,0.164134,0.115103,-0.010922,,,landing
08:33:10.691192,2,557,21,25,4380.719,392.594,168.0312,,,,0.164134,0.115103,-0.010922,,,capture
08:33:18.356169,2,558,22,25,4380.031,378.969,168.2188,,,,0.164205,0.115134,-0.010937,168.2188,91.5,periodic_af
08:33:18.957612,2,558,22,25,4380.031,378.969,168.1875,-0.007,0.875,0.875,0.164205,0.115134,-0.010937,,,landing
08:33:18.987102,2,558,22,25,4380.031,378.969,168.1875,,,,0.164205,0.115134,-0.010937,,,capture
08:33:20.064049,2,559,23,25,4380.125,365.094,168.3438,-0.514,0.999,1.124,0.164205,0.115134,-0.010937,,,landing
08:33:20.075864,2,559,23,25,4380.125,365.094,168.3438,,,,0.164205,0.115134,-0.010937,,,capture
08:33:21.159434,2,560,24,25,4379.156,351.625,168.5000,0.175,0.414,0.449,0.164205,0.115134,-0.010937,,,landing
08:33:21.171176,2,560,24,25,4379.156,351.625,168.5000,,,,0.164205,0.115134,-0.010937,,,capture
08:33:28.939365,2,561,25,25,4378.875,337.469,168.5000,,,,0.164282,0.115171,-0.010951,168.5000,98.1,periodic_af
08:33:29.558357,2,561,25,25,4378.875,337.469,168.5000,0.138,0.313,0.342,0.164282,0.115171,-0.010951,,,landing
08:33:29.579033,2,561,25,25,4378.875,337.469,168.5000,,,,0.164282,0.115171,-0.010951,,,capture
08:33:30.651419,2,562,25,24,4368.688,338.281,168.3750,0.126,0.251,0.281,0.164282,0.115171,-0.010951,,,landing
08:33:30.663785,2,562,25,24,4368.688,338.281,168.3750,,,,0.164282,0.115171,-0.010951,,,capture
08:33:31.511246,2,563,25,23,4358.344,339.406,168.2500,-0.317,0.138,0.346,0.164282,0.115171,-0.010951,,,landing
08:33:31.532093,2,563,25,23,4358.344,339.406,168.2500,,,,0.164282,0.115171,-0.010951,,,capture
08:33:39.153310,2,564,25,22,4347.562,340.031,167.9688,,,,0.164361,0.115210,-0.010965,167.9688,99.9,periodic_af
08:33:39.750447,2,564,25,22,4347.562,340.031,167.9688,-0.147,-0.237,0.279,0.164361,0.115210,-0.010965,,,landing
08:33:39.771243,2,564,25,22,4347.562,340.031,167.9688,,,,0.164361,0.115210,-0.010965,,,capture
08:33:40.871353,2,565,25,21,4336.625,339.781,167.8438,0.289,0.224,0.366,0.164361,0.115210,-0.010965,,,landing
08:33:40.900056,2,565,25,21,4336.625,339.781,167.8438,,,,0.164361,0.115210,-0.010965,,,capture
08:33:41.880087,2,566,25,20,4326.688,340.500,167.7188,-0.411,1.129,1.202,0.164361,0.115210,-0.010965,,,landing
08:33:41.910219,2,566,25,20,4326.688,340.500,167.7188,,,,0.164361,0.115210,-0.010965,,,capture
08:33:49.613180,2,567,25,19,4315.906,342.156,167.9688,,,,0.164448,0.115251,-0.010976,167.9688,95.2,periodic_af
08:33:50.268215,2,567,25,19,4315.906,342.156,167.9688,-0.457,-0.857,0.971,0.164448,0.115251,-0.010976,,,landing
08:33:50.296903,2,567,25,19,4315.906,342.156,167.9688,,,,0.164448,0.115251,-0.010976,,,capture
08:33:51.396429,2,568,25,18,4305.062,341.781,167.8438,0.271,0.383,0.469,0.164448,0.115251,-0.010976,,,landing
08:33:51.408724,2,568,25,18,4305.062,341.781,167.8438,,,,0.164448,0.115251,-0.010976,,,capture
08:33:52.437616,2,569,25,17,4294.875,342.656,167.7188,-0.418,-1.048,1.128,0.164448,0.115251,-0.010976,,,landing
08:33:52.448740,2,569,25,17,4294.875,342.656,167.7188,,,,0.164448,0.115251,-0.010976,,,capture
08:34:00.005753,2,570,25,16,4284.031,342.062,168.0000,,,,0.164551,0.115289,-0.010986,168.0000,91.4,periodic_af
08:34:00.749121,2,570,25,16,4284.031,342.062,168.0000,-0.099,-0.808,0.814,0.164551,0.115289,-0.010986,,,landing
08:34:00.770996,2,570,25,16,4284.031,342.062,168.0000,,,,0.164551,0.115289,-0.010986,,,capture
08:34:01.859898,2,571,25,15,4273.344,341.719,167.8750,-0.134,-0.463,0.482,0.164551,0.115289,-0.010986,,,landing
08:34:01.871664,2,571,25,15,4273.344,341.719,167.8750,,,,0.164551,0.115289,-0.010986,,,capture
08:34:02.853719,2,572,25,14,4262.781,341.688,167.7500,-0.221,-0.339,0.405,0.164551,0.115289,-0.010986,,,landing
08:34:02.866027,2,572,25,14,4262.781,341.688,167.7500,,,,0.164551,0.115289,-0.010986,,,capture
08:34:10.355906,2,573,25,13,4251.875,341.781,167.4688,,,,0.164666,0.115320,-0.010995,167.4688,96.0,periodic_af
08:34:10.920383,2,573,25,13,4251.875,341.781,167.4062,0.047,-0.273,0.277,0.164666,0.115320,-0.010995,,,landing
08:34:10.946958,2,573,25,13,4251.875,341.781,167.4062,,,,0.164666,0.115320,-0.010995,,,capture
08:34:11.961883,2,574,25,12,4241.562,341.938,167.2812,-0.301,-0.249,0.390,0.164666,0.115320,-0.010995,,,landing
08:34:11.989945,2,574,25,12,4241.562,341.938,167.2812,,,,0.164666,0.115320,-0.010995,,,capture
08:34:12.958707,2,575,25,11,4230.719,342.125,167.1562,0.054,-0.342,0.347,0.164666,0.115320,-0.010995,,,landing
08:34:12.971050,2,575,25,11,4230.719,342.125,167.1562,,,,0.164666,0.115320,-0.010995,,,capture
08:34:20.411867,2,576,25,10,4220.375,342.219,166.8125,,,,0.164783,0.115341,-0.011003,166.8125,93.1,periodic_af
08:34:21.068414,2,576,25,10,4220.375,342.219,166.0625,-0.007,-0.560,0.560,0.164783,0.115341,-0.011003,,,landing
08:34:21.087320,2,576,25,10,4220.375,342.219,166.0625,,,,0.164783,0.115341,-0.011003,,,capture
08:34:22.071966,2,577,25,9,4209.281,341.625,165.9375,0.216,-0.232,0.317,0.164783,0.115341,-0.011003,,,landing
08:34:22.093112,2,577,25,9,4209.281,341.625,165.9375,,,,0.164783,0.115341,-0.011003,,,capture
08:34:23.180306,2,578,25,8,4198.969,341.344,165.8125,-0.049,0.113,0.123,0.164783,0.115341,-0.011003,,,landing
08:34:23.210205,2,578,25,8,4198.969,341.344,165.8125,,,,0.164783,0.115341,-0.011003,,,capture
08:34:30.710714,2,579,25,7,4188.281,341.438,166.1250,,,,0.164891,0.115354,-0.011011,166.1250,57.8,periodic_af
08:34:31.352772,2,579,25,7,4188.281,341.438,166.1250,0.015,0.122,0.123,0.164891,0.115354,-0.011011,,,landing
08:34:31.372253,2,579,25,7,4188.281,341.438,166.1250,,,,0.164891,0.115354,-0.011011,,,capture
08:34:32.459645,2,580,25,6,4177.594,341.531,166.0000,-0.019,0.186,0.187,0.164891,0.115354,-0.011011,,,landing
